time,hour,month,day_of_week,temperature,solar_radiation,wind_speed,carbon_intensity
2025-10-03 22:00:00+00:00,22,10,4,17.1,0.0,28.1,62.0
2025-10-03 23:00:00+00:00,23,10,4,17.1,0.0,27.1,62.0
2025-10-04 00:00:00+00:00,0,10,5,16.7,0.0,26.8,62.5
2025-10-04 01:00:00+00:00,1,10,5,15.8,0.0,21.6,58.0
2025-10-04 02:00:00+00:00,2,10,5,15.1,0.0,22.9,62.5
2025-10-04 03:00:00+00:00,3,10,5,14.2,0.0,22.7,59.0
2025-10-04 04:00:00+00:00,4,10,5,13.7,0.0,22.8,64.5
2025-10-04 05:00:00+00:00,5,10,5,13.0,0.0,25.3,66.0
2025-10-04 06:00:00+00:00,6,10,5,11.8,0.0,23.1,74.0
2025-10-04 07:00:00+00:00,7,10,5,11.3,26.0,22.7,62.5
2025-10-04 08:00:00+00:00,8,10,5,11.6,151.0,22.0,59.0
2025-10-04 09:00:00+00:00,9,10,5,11.7,287.0,26.2,49.5
2025-10-04 10:00:00+00:00,10,10,5,12.1,407.0,28.1,55.5
2025-10-04 11:00:00+00:00,11,10,5,12.9,463.0,27.5,53.0
2025-10-04 12:00:00+00:00,12,10,5,13.2,503.0,28.3,46.0
2025-10-04 13:00:00+00:00,13,10,5,13.6,309.0,31.5,49.0
2025-10-04 14:00:00+00:00,14,10,5,14.1,339.0,30.2,49.0
2025-10-04 15:00:00+00:00,15,10,5,13.4,188.0,24.7,48.5
2025-10-04 16:00:00+00:00,16,10,5,13.2,184.0,23.2,50.5
2025-10-04 17:00:00+00:00,17,10,5,12.8,94.0,20.5,57.0
2025-10-04 18:00:00+00:00,18,10,5,12.2,7.0,18.6,62.5
2025-10-04 19:00:00+00:00,19,10,5,12.1,0.0,17.6,60.0
2025-10-04 20:00:00+00:00,20,10,5,12.0,0.0,17.4,62.0
2025-10-04 21:00:00+00:00,21,10,5,11.9,0.0,17.2,56.0
2025-10-04 22:00:00+00:00,22,10,5,11.7,0.0,17.7,54.0
2025-10-04 23:00:00+00:00,23,10,5,11.5,0.0,18.5,59.5
2025-10-05 00:00:00+00:00,0,10,6,11.6,0.0,20.7,54.5
2025-10-05 01:00:00+00:00,1,10,6,11.4,0.0,20.2,56.5
2025-10-05 02:00:00+00:00,2,10,6,11.1,0.0,18.8,55.5
2025-10-05 03:00:00+00:00,3,10,6,10.9,0.0,20.0,55.0
2025-10-05 04:00:00+00:00,4,10,6,10.8,0.0,18.2,54.5
2025-10-05 05:00:00+00:00,5,10,6,10.6,0.0,16.2,58.0
2025-10-05 06:00:00+00:00,6,10,6,10.6,0.0,17.3,65.5
2025-10-05 07:00:00+00:00,7,10,6,10.9,27.0,17.9,56.5
2025-10-05 08:00:00+00:00,8,10,6,11.8,150.0,17.8,48.0
2025-10-05 09:00:00+00:00,9,10,6,12.8,293.0,16.3,45.0
2025-10-05 10:00:00+00:00,10,10,6,13.8,416.0,19.2,42.0
2025-10-05 11:00:00+00:00,11,10,6,14.8,500.0,20.2,40.5
2025-10-05 12:00:00+00:00,12,10,6,15.3,447.0,21.1,41.5
2025-10-05 13:00:00+00:00,13,10,6,15.6,485.0,22.2,43.5
2025-10-05 14:00:00+00:00,14,10,6,15.6,394.0,22.5,45.0
2025-10-05 15:00:00+00:00,15,10,6,15.7,305.0,17.7,45.0
2025-10-05 16:00:00+00:00,16,10,6,15.2,179.0,14.7,60.5
2025-10-05 17:00:00+00:00,17,10,6,14.4,71.0,13.8,72.0
2025-10-05 18:00:00+00:00,18,10,6,13.9,5.0,11.5,77.5
2025-10-05 19:00:00+00:00,19,10,6,13.2,0.0,12.5,71.5
2025-10-05 20:00:00+00:00,20,10,6,12.4,0.0,11.5,64.0
2025-10-05 21:00:00+00:00,21,10,6,11.6,0.0,10.8,60.5
2025-10-05 22:00:00+00:00,22,10,6,11.0,0.0,10.0,61.0
2025-10-05 23:00:00+00:00,23,10,6,10.6,0.0,9.6,58.0
2025-10-06 00:00:00+00:00,0,10,0,10.1,0.0,9.1,61.0
2025-10-06 01:00:00+00:00,1,10,0,9.8,0.0,10.2,64.0
2025-10-06 02:00:00+00:00,2,10,0,9.7,0.0,10.9,68.5
2025-10-06 03:00:00+00:00,3,10,0,9.6,0.0,10.4,78.5
2025-10-06 04:00:00+00:00,4,10,0,9.6,0.0,10.5,94.5
2025-10-06 05:00:00+00:00,5,10,0,9.9,0.0,10.8,101.0
2025-10-06 06:00:00+00:00,6,10,0,10.4,0.0,10.1,118.5
2025-10-06 07:00:00+00:00,7,10,0,11.0,14.0,9.8,122.5
2025-10-06 08:00:00+00:00,8,10,0,12.1,63.0,11.4,110.5
2025-10-06 09:00:00+00:00,9,10,0,13.4,265.0,10.0,94.0
2025-10-06 10:00:00+00:00,10,10,0,14.7,381.0,10.3,89.0
2025-10-06 11:00:00+00:00,11,10,0,15.9,477.0,9.6,83.5
2025-10-06 12:00:00+00:00,12,10,0,17.0,513.0,9.6,91.5
2025-10-06 13:00:00+00:00,13,10,0,17.9,504.0,10.6,97.0
2025-10-06 14:00:00+00:00,14,10,0,18.4,448.0,11.1,113.0
2025-10-06 15:00:00+00:00,15,10,0,18.5,351.0,11.3,136.5
2025-10-06 16:00:00+00:00,16,10,0,18.5,224.0,8.3,174.0
2025-10-06 17:00:00+00:00,17,10,0,17.8,88.0,8.5,195.0
2025-10-06 18:00:00+00:00,18,10,0,17.1,4.0,9.4,177.5
2025-10-06 19:00:00+00:00,19,10,0,16.4,0.0,11.1,173.5
2025-10-06 20:00:00+00:00,20,10,0,15.4,0.0,8.9,179.0
2025-10-06 21:00:00+00:00,21,10,0,14.7,0.0,8.6,161.0
2025-10-06 22:00:00+00:00,22,10,0,14.2,0.0,8.6,138.0
2025-10-06 23:00:00+00:00,23,10,0,13.8,0.0,8.6,128.0
2025-10-07 00:00:00+00:00,0,10,1,13.3,0.0,8.7,122.5
2025-10-07 01:00:00+00:00,1,10,1,12.8,0.0,7.8,114.0
2025-10-07 02:00:00+00:00,2,10,1,12.3,0.0,7.3,111.5
2025-10-07 03:00:00+00:00,3,10,1,11.9,0.0,7.4,122.5
2025-10-07 04:00:00+00:00,4,10,1,11.6,0.0,6.9,136.5
2025-10-07 05:00:00+00:00,5,10,1,11.6,0.0,6.5,166.5
2025-10-07 06:00:00+00:00,6,10,1,11.6,0.0,6.7,188.5
2025-10-07 07:00:00+00:00,7,10,1,12.3,12.0,6.5,185.5
2025-10-07 08:00:00+00:00,8,10,1,12.9,83.0,5.4,181.5
2025-10-07 09:00:00+00:00,9,10,1,14.1,249.0,7.1,171.0
2025-10-07 10:00:00+00:00,10,10,1,15.2,356.0,9.8,160.0
2025-10-07 11:00:00+00:00,11,10,1,15.8,361.0,11.4,153.0
2025-10-07 12:00:00+00:00,12,10,1,16.2,314.0,11.8,153.5
2025-10-07 13:00:00+00:00,13,10,1,16.6,318.0,12.3,164.0
2025-10-07 14:00:00+00:00,14,10,1,16.9,272.0,11.4,174.5
2025-10-07 15:00:00+00:00,15,10,1,17.0,225.0,10.9,187.0
2025-10-07 16:00:00+00:00,16,10,1,16.8,151.0,7.6,210.5
2025-10-07 17:00:00+00:00,17,10,1,15.9,70.0,5.8,224.0
2025-10-07 18:00:00+00:00,18,10,1,14.4,3.0,4.4,223.0
2025-10-07 19:00:00+00:00,19,10,1,14.5,0.0,5.8,221.0
2025-10-07 20:00:00+00:00,20,10,1,14.1,0.0,6.1,227.0
2025-10-07 21:00:00+00:00,21,10,1,13.7,0.0,6.4,212.0
2025-10-07 22:00:00+00:00,22,10,1,13.3,0.0,6.8,190.0
2025-10-07 23:00:00+00:00,23,10,1,13.0,0.0,7.1,185.5
2025-10-08 00:00:00+00:00,0,10,2,12.1,0.0,7.1,186.0
2025-10-08 01:00:00+00:00,1,10,2,11.9,0.0,7.9,181.5
2025-10-08 02:00:00+00:00,2,10,2,11.8,0.0,7.6,181.0
2025-10-08 03:00:00+00:00,3,10,2,11.4,0.0,7.6,187.0
2025-10-08 04:00:00+00:00,4,10,2,11.3,0.0,7.7,209.5
2025-10-08 05:00:00+00:00,5,10,2,11.6,0.0,7.1,233.0
2025-10-08 06:00:00+00:00,6,10,2,11.9,0.0,6.3,240.0
2025-10-08 07:00:00+00:00,7,10,2,12.1,6.0,6.3,220.5
2025-10-08 08:00:00+00:00,8,10,2,12.6,35.0,6.0,212.0
2025-10-08 09:00:00+00:00,9,10,2,13.4,90.0,5.0,198.5
2025-10-08 10:00:00+00:00,10,10,2,14.3,127.0,4.8,190.0
2025-10-08 11:00:00+00:00,11,10,2,15.1,134.0,7.3,181.0
2025-10-08 12:00:00+00:00,12,10,2,15.8,197.0,6.4,180.0
2025-10-08 13:00:00+00:00,13,10,2,15.9,163.0,5.8,175.0
2025-10-08 14:00:00+00:00,14,10,2,16.2,210.0,4.9,182.5
2025-10-08 15:00:00+00:00,15,10,2,16.8,266.0,4.7,198.0
2025-10-08 16:00:00+00:00,16,10,2,16.7,180.0,4.8,215.0
2025-10-08 17:00:00+00:00,17,10,2,15.9,72.0,5.0,229.5
2025-10-08 18:00:00+00:00,18,10,2,14.4,3.0,3.3,229.0
2025-10-08 19:00:00+00:00,19,10,2,14.8,0.0,6.1,225.5
2025-10-08 20:00:00+00:00,20,10,2,14.1,0.0,7.0,216.5
2025-10-08 21:00:00+00:00,21,10,2,13.3,0.0,8.2,193.0
2025-10-08 22:00:00+00:00,22,10,2,12.6,0.0,6.9,142.5
2025-10-08 23:00:00+00:00,23,10,2,12.1,0.0,5.7,129.0
2025-10-09 00:00:00+00:00,0,10,3,11.2,0.0,4.1,124.5
2025-10-09 01:00:00+00:00,1,10,3,10.8,0.0,2.7,123.5
2025-10-09 02:00:00+00:00,2,10,3,10.4,0.0,2.8,121.5
2025-10-09 03:00:00+00:00,3,10,3,9.9,0.0,4.3,130.5
2025-10-09 04:00:00+00:00,4,10,3,9.4,0.0,4.3,144.5
2025-10-09 05:00:00+00:00,5,10,3,9.1,0.0,4.5,169.5
2025-10-09 06:00:00+00:00,6,10,3,8.8,0.0,4.1,178.5
2025-10-09 07:00:00+00:00,7,10,3,8.9,17.0,6.3,170.0
2025-10-09 08:00:00+00:00,8,10,3,9.8,126.0,5.0,157.5
2025-10-09 09:00:00+00:00,9,10,3,11.2,261.0,5.1,146.0
2025-10-09 10:00:00+00:00,10,10,3,12.9,379.0,5.9,133.0
2025-10-09 11:00:00+00:00,11,10,3,14.3,461.0,10.1,130.0
2025-10-09 12:00:00+00:00,12,10,3,14.4,389.0,10.8,125.0
2025-10-09 13:00:00+00:00,13,10,3,14.4,304.0,11.1,128.5
2025-10-09 14:00:00+00:00,14,10,3,14.8,288.0,10.8,140.5
2025-10-09 15:00:00+00:00,15,10,3,15.0,250.0,10.1,171.0
2025-10-09 16:00:00+00:00,16,10,3,14.9,151.0,10.6,197.5
2025-10-09 17:00:00+00:00,17,10,3,14.6,44.0,6.5,212.0
2025-10-09 18:00:00+00:00,18,10,3,13.6,2.0,6.7,213.5
2025-10-09 19:00:00+00:00,19,10,3,13.6,0.0,7.3,195.5
2025-10-09 20:00:00+00:00,20,10,3,13.5,0.0,6.0,181.5
2025-10-09 21:00:00+00:00,21,10,3,13.4,0.0,5.7,161.5
2025-10-09 22:00:00+00:00,22,10,3,13.4,0.0,5.8,140.5
2025-10-09 23:00:00+00:00,23,10,3,13.2,0.0,5.5,143.5
2025-10-10 00:00:00+00:00,0,10,4,13.4,0.0,4.5,160.0
2025-10-10 01:00:00+00:00,1,10,4,13.4,0.0,5.1,157.0
2025-10-10 02:00:00+00:00,2,10,4,13.1,0.0,5.6,154.5
2025-10-10 03:00:00+00:00,3,10,4,12.8,0.0,5.6,147.0
2025-10-10 04:00:00+00:00,4,10,4,12.4,0.0,6.0,150.0
2025-10-10 05:00:00+00:00,5,10,4,12.0,0.0,5.7,179.0
2025-10-10 06:00:00+00:00,6,10,4,12.1,0.0,5.1,197.5
2025-10-10 07:00:00+00:00,7,10,4,12.0,12.0,5.1,202.0
2025-10-10 08:00:00+00:00,8,10,4,12.5,92.0,3.9,199.5
2025-10-10 09:00:00+00:00,9,10,4,13.6,215.0,5.9,191.5
2025-10-10 10:00:00+00:00,10,10,4,14.6,277.0,7.2,190.0
2025-10-10 11:00:00+00:00,11,10,4,15.5,271.0,7.1,193.0
2025-10-10 12:00:00+00:00,12,10,4,15.0,236.0,5.5,196.5
2025-10-10 13:00:00+00:00,13,10,4,15.4,235.0,4.5,188.5
2025-10-10 14:00:00+00:00,14,10,4,15.6,188.0,3.5,185.0
2025-10-10 15:00:00+00:00,15,10,4,15.8,160.0,4.3,193.0
2025-10-10 16:00:00+00:00,16,10,4,15.6,96.0,5.1,200.5
2025-10-10 17:00:00+00:00,17,10,4,15.2,27.0,2.5,219.0
2025-10-10 18:00:00+00:00,18,10,4,14.8,1.0,3.1,215.5
2025-10-10 19:00:00+00:00,19,10,4,14.6,0.0,4.0,218.0
2025-10-10 20:00:00+00:00,20,10,4,14.2,0.0,4.3,207.5
2025-10-10 21:00:00+00:00,21,10,4,13.9,0.0,5.1,203.0
2025-10-10 22:00:00+00:00,22,10,4,13.4,0.0,3.9,193.0
2025-10-10 23:00:00+00:00,23,10,4,12.9,0.0,2.0,199.0
2025-10-11 00:00:00+00:00,0,10,5,12.2,0.0,1.5,197.0
2025-10-11 01:00:00+00:00,1,10,5,12.4,0.0,0.7,195.0
2025-10-11 02:00:00+00:00,2,10,5,11.9,0.0,1.2,190.5
2025-10-11 03:00:00+00:00,3,10,5,11.4,0.0,2.8,187.5
2025-10-11 04:00:00+00:00,4,10,5,10.9,0.0,2.9,184.0
2025-10-11 05:00:00+00:00,5,10,5,10.6,0.0,3.4,192.0
2025-10-11 06:00:00+00:00,6,10,5,10.9,0.0,1.6,209.5
2025-10-11 07:00:00+00:00,7,10,5,11.4,13.0,3.1,216.5
2025-10-11 08:00:00+00:00,8,10,5,12.1,93.0,1.6,214.5
2025-10-11 09:00:00+00:00,9,10,5,13.2,200.0,1.0,205.0
2025-10-11 10:00:00+00:00,10,10,5,14.1,299.0,2.3,191.5
2025-10-11 11:00:00+00:00,11,10,5,14.6,352.0,1.8,193.5
2025-10-11 12:00:00+00:00,12,10,5,14.1,418.0,2.3,191.0
2025-10-11 13:00:00+00:00,13,10,5,14.5,383.0,1.8,194.0
2025-10-11 14:00:00+00:00,14,10,5,14.8,370.0,1.8,195.0
2025-10-11 15:00:00+00:00,15,10,5,14.8,311.0,2.8,215.5
2025-10-11 16:00:00+00:00,16,10,5,14.5,187.0,2.4,235.5
2025-10-11 17:00:00+00:00,17,10,5,13.8,69.0,1.6,247.5
2025-10-11 18:00:00+00:00,18,10,5,12.5,1.0,2.4,247.0
2025-10-11 19:00:00+00:00,19,10,5,12.7,0.0,3.2,248.0
2025-10-11 20:00:00+00:00,20,10,5,12.0,0.0,5.5,248.0
2025-10-11 21:00:00+00:00,21,10,5,11.4,0.0,5.2,240.0
2025-10-11 22:00:00+00:00,22,10,5,10.8,0.0,5.0,230.0
2025-10-11 23:00:00+00:00,23,10,5,10.3,0.0,3.8,224.5
2025-10-12 00:00:00+00:00,0,10,6,8.9,0.0,3.0,222.5
2025-10-12 01:00:00+00:00,1,10,6,9.0,0.0,3.2,221.5
2025-10-12 02:00:00+00:00,2,10,6,8.8,0.0,3.6,221.0
2025-10-12 03:00:00+00:00,3,10,6,8.4,0.0,4.3,221.0
2025-10-12 04:00:00+00:00,4,10,6,8.1,0.0,2.8,220.5
2025-10-12 05:00:00+00:00,5,10,6,8.0,0.0,3.5,220.0
2025-10-12 06:00:00+00:00,6,10,6,7.4,0.0,3.4,232.0
2025-10-12 07:00:00+00:00,7,10,6,7.9,12.0,4.8,234.0
2025-10-12 08:00:00+00:00,8,10,6,8.8,103.0,3.8,231.0
2025-10-12 09:00:00+00:00,9,10,6,10.1,222.0,3.7,225.5
2025-10-12 10:00:00+00:00,10,10,6,12.1,350.0,4.0,223.5
2025-10-12 11:00:00+00:00,11,10,6,13.6,458.0,4.5,220.0
2025-10-12 12:00:00+00:00,12,10,6,13.2,490.0,6.1,223.5
2025-10-12 13:00:00+00:00,13,10,6,14.1,439.0,4.2,226.0
2025-10-12 14:00:00+00:00,14,10,6,14.8,409.0,6.9,234.5
2025-10-12 15:00:00+00:00,15,10,6,15.0,299.0,8.7,255.0
2025-10-12 16:00:00+00:00,16,10,6,14.9,195.0,8.4,258.5
2025-10-12 17:00:00+00:00,17,10,6,13.9,62.0,6.9,262.5
2025-10-12 18:00:00+00:00,18,10,6,12.9,1.0,6.4,263.5
2025-10-12 19:00:00+00:00,19,10,6,12.9,0.0,7.4,264.0
2025-10-12 20:00:00+00:00,20,10,6,12.9,0.0,7.3,260.5
2025-10-12 21:00:00+00:00,21,10,6,12.9,0.0,8.3,253.5
2025-10-12 22:00:00+00:00,22,10,6,12.9,0.0,9.1,241.0
2025-10-12 23:00:00+00:00,23,10,6,12.9,0.0,8.5,235.5
2025-10-13 00:00:00+00:00,0,10,0,12.6,0.0,7.3,240.5
2025-10-13 01:00:00+00:00,1,10,0,12.6,0.0,7.4,247.5
2025-10-13 02:00:00+00:00,2,10,0,12.6,0.0,7.3,246.0
2025-10-13 03:00:00+00:00,3,10,0,12.6,0.0,6.9,247.5
2025-10-13 04:00:00+00:00,4,10,0,12.6,0.0,7.2,249.0
2025-10-13 05:00:00+00:00,5,10,0,12.3,0.0,8.6,257.0
2025-10-13 06:00:00+00:00,6,10,0,12.4,0.0,8.0,264.5
2025-10-13 07:00:00+00:00,7,10,0,12.4,6.0,8.9,272.0
2025-10-13 08:00:00+00:00,8,10,0,12.6,45.0,12.1,267.5
2025-10-13 09:00:00+00:00,9,10,0,13.1,81.0,11.5,272.5
2025-10-13 10:00:00+00:00,10,10,0,13.9,143.0,12.1,274.5
2025-10-13 11:00:00+00:00,11,10,0,14.6,133.0,12.1,273.0
2025-10-13 12:00:00+00:00,12,10,0,14.8,144.0,11.3,278.0
2025-10-13 13:00:00+00:00,13,10,0,15.3,161.0,12.0,277.0
2025-10-13 14:00:00+00:00,14,10,0,15.4,139.0,10.2,275.5
2025-10-13 15:00:00+00:00,15,10,0,15.6,100.0,10.2,275.0
2025-10-13 16:00:00+00:00,16,10,0,15.4,60.0,8.5,272.5
2025-10-13 17:00:00+00:00,17,10,0,14.9,15.0,8.4,275.0
2025-10-13 18:00:00+00:00,18,10,0,14.4,0.0,8.7,277.0
2025-10-13 19:00:00+00:00,19,10,0,14.3,0.0,9.0,278.0
2025-10-13 20:00:00+00:00,20,10,0,14.1,0.0,9.7,279.5
2025-10-13 21:00:00+00:00,21,10,0,14.1,0.0,10.1,276.0
2025-10-13 22:00:00+00:00,22,10,0,13.8,0.0,10.2,265.0
2025-10-13 23:00:00+00:00,23,10,0,13.6,0.0,9.3,262.0
2025-10-14 00:00:00+00:00,0,10,1,13.0,0.0,8.4,260.0
2025-10-14 01:00:00+00:00,1,10,1,12.8,0.0,9.0,266.5
2025-10-14 02:00:00+00:00,2,10,1,12.5,0.0,8.7,262.5
2025-10-14 03:00:00+00:00,3,10,1,12.4,0.0,7.5,253.5
2025-10-14 04:00:00+00:00,4,10,1,12.4,0.0,7.5,261.0
2025-10-14 05:00:00+00:00,5,10,1,12.4,0.0,8.2,273.5
2025-10-14 06:00:00+00:00,6,10,1,11.6,0.0,7.7,279.5
2025-10-14 07:00:00+00:00,7,10,1,11.4,4.0,7.5,272.0
2025-10-14 08:00:00+00:00,8,10,1,11.5,32.0,7.2,272.0
2025-10-14 09:00:00+00:00,9,10,1,12.0,85.0,9.7,268.5
2025-10-14 10:00:00+00:00,10,10,1,12.4,103.0,9.8,268.0
2025-10-14 11:00:00+00:00,11,10,1,13.3,178.0,10.2,269.5
2025-10-14 12:00:00+00:00,12,10,1,12.8,167.0,10.1,266.0
2025-10-14 13:00:00+00:00,13,10,1,13.2,185.0,10.3,263.0
2025-10-14 14:00:00+00:00,14,10,1,13.6,207.0,10.7,262.5
2025-10-14 15:00:00+00:00,15,10,1,13.6,135.0,11.0,263.0
2025-10-14 16:00:00+00:00,16,10,1,13.4,75.0,9.6,259.0
2025-10-14 17:00:00+00:00,17,10,1,13.0,23.0,6.9,255.5
2025-10-14 18:00:00+00:00,18,10,1,12.1,0.0,7.1,262.5
2025-10-14 19:00:00+00:00,19,10,1,11.9,0.0,8.5,259.5
2025-10-14 20:00:00+00:00,20,10,1,11.8,0.0,10.9,255.5
2025-10-14 21:00:00+00:00,21,10,1,11.2,0.0,11.1,253.0
2025-10-14 22:00:00+00:00,22,10,1,10.8,0.0,10.0,245.5
2025-10-14 23:00:00+00:00,23,10,1,10.6,0.0,7.2,240.0
2025-10-15 00:00:00+00:00,0,10,2,10.9,0.0,8.3,236.0
2025-10-15 01:00:00+00:00,1,10,2,11.1,0.0,9.2,234.5
2025-10-15 02:00:00+00:00,2,10,2,11.1,0.0,8.8,232.0
2025-10-15 03:00:00+00:00,3,10,2,11.0,0.0,8.7,230.5
2025-10-15 04:00:00+00:00,4,10,2,11.0,0.0,9.2,238.5
2025-10-15 05:00:00+00:00,5,10,2,10.9,0.0,9.5,256.5
2025-10-15 06:00:00+00:00,6,10,2,10.5,0.0,7.7,264.0
2025-10-15 07:00:00+00:00,7,10,2,10.6,3.0,7.6,258.5
2025-10-15 08:00:00+00:00,8,10,2,10.9,38.0,8.8,259.0
2025-10-15 09:00:00+00:00,9,10,2,11.2,64.0,8.7,257.0
2025-10-15 10:00:00+00:00,10,10,2,11.8,125.0,8.8,254.0
2025-10-15 11:00:00+00:00,11,10,2,12.2,135.0,9.0,253.0
2025-10-15 12:00:00+00:00,12,10,2,12.3,150.0,8.9,250.0
2025-10-15 13:00:00+00:00,13,10,2,12.6,122.0,9.6,246.0
2025-10-15 14:00:00+00:00,14,10,2,12.8,113.0,10.5,242.0
2025-10-15 15:00:00+00:00,15,10,2,12.9,85.0,9.8,250.5
2025-10-15 16:00:00+00:00,16,10,2,12.9,71.0,8.1,253.0
2025-10-15 17:00:00+00:00,17,10,2,12.7,23.0,7.3,260.5
2025-10-15 18:00:00+00:00,18,10,2,12.1,0.0,6.0,255.0
2025-10-15 19:00:00+00:00,19,10,2,11.8,0.0,7.2,256.0
2025-10-15 20:00:00+00:00,20,10,2,11.6,0.0,7.6,250.5
2025-10-15 21:00:00+00:00,21,10,2,11.4,0.0,7.2,243.5
2025-10-15 22:00:00+00:00,22,10,2,11.0,0.0,7.5,222.5
2025-10-15 23:00:00+00:00,23,10,2,10.8,0.0,6.7,214.5
2025-10-16 00:00:00+00:00,0,10,3,11.0,0.0,6.7,212.5
2025-10-16 01:00:00+00:00,1,10,3,11.1,0.0,6.7,213.5
2025-10-16 02:00:00+00:00,2,10,3,10.8,0.0,6.8,210.5
2025-10-16 03:00:00+00:00,3,10,3,10.4,0.0,6.6,197.5
2025-10-16 04:00:00+00:00,4,10,3,9.9,0.0,6.4,214.5
2025-10-16 05:00:00+00:00,5,10,3,9.5,0.0,6.2,241.5
2025-10-16 06:00:00+00:00,6,10,3,9.8,0.0,5.9,245.5
2025-10-16 07:00:00+00:00,7,10,3,9.9,4.0,6.5,242.5
2025-10-16 08:00:00+00:00,8,10,3,10.3,36.0,4.2,240.5
2025-10-16 09:00:00+00:00,9,10,3,11.1,93.0,3.8,227.5
2025-10-16 10:00:00+00:00,10,10,3,12.1,145.0,3.6,225.0
2025-10-16 11:00:00+00:00,11,10,3,12.7,166.0,5.0,220.5
2025-10-16 12:00:00+00:00,12,10,3,13.9,143.0,7.5,221.5
2025-10-16 13:00:00+00:00,13,10,3,14.7,226.0,7.8,229.0
2025-10-16 14:00:00+00:00,14,10,3,15.2,249.0,7.4,233.5
2025-10-16 15:00:00+00:00,15,10,3,15.4,192.0,6.8,246.5
2025-10-16 16:00:00+00:00,16,10,3,15.1,101.0,4.3,254.0
2025-10-16 17:00:00+00:00,17,10,3,14.5,27.0,5.7,261.0
2025-10-16 18:00:00+00:00,18,10,3,14.0,0.0,6.0,258.0
2025-10-16 19:00:00+00:00,19,10,3,13.8,0.0,6.6,265.0
2025-10-16 20:00:00+00:00,20,10,3,13.4,0.0,6.9,255.5
2025-10-16 21:00:00+00:00,21,10,3,12.8,0.0,6.6,243.5
2025-10-16 22:00:00+00:00,22,10,3,12.2,0.0,6.2,231.5
2025-10-16 23:00:00+00:00,23,10,3,11.5,0.0,5.8,232.0
2025-10-17 00:00:00+00:00,0,10,4,12.1,0.0,5.5,231.5
2025-10-17 01:00:00+00:00,1,10,4,12.4,0.0,5.0,230.0
2025-10-17 02:00:00+00:00,2,10,4,12.2,0.0,5.0,225.0
2025-10-17 03:00:00+00:00,3,10,4,11.9,0.0,5.1,224.5
2025-10-17 04:00:00+00:00,4,10,4,11.6,0.0,3.9,242.0
2025-10-17 05:00:00+00:00,5,10,4,11.1,0.0,3.8,260.5
2025-10-17 06:00:00+00:00,6,10,4,11.6,0.0,4.4,268.0
2025-10-17 07:00:00+00:00,7,10,4,11.5,4.0,5.5,251.0
2025-10-17 08:00:00+00:00,8,10,4,11.7,54.0,5.5,255.0
2025-10-17 09:00:00+00:00,9,10,4,12.4,156.0,5.7,251.0
2025-10-17 10:00:00+00:00,10,10,4,13.4,302.0,5.6,250.5
2025-10-17 11:00:00+00:00,11,10,4,14.2,405.0,5.9,246.0
2025-10-17 12:00:00+00:00,12,10,4,14.3,392.0,4.7,242.5
2025-10-17 13:00:00+00:00,13,10,4,14.7,308.0,4.8,244.5
2025-10-17 14:00:00+00:00,14,10,4,14.8,205.0,3.6,245.0
2025-10-17 15:00:00+00:00,15,10,4,14.8,120.0,2.6,258.0
2025-10-17 16:00:00+00:00,16,10,4,14.6,71.0,3.7,259.0
2025-10-17 17:00:00+00:00,17,10,4,14.1,20.0,6.5,256.0
2025-10-17 18:00:00+00:00,18,10,4,13.3,0.0,8.2,259.0
2025-10-17 19:00:00+00:00,19,10,4,12.9,0.0,8.6,260.0
2025-10-17 20:00:00+00:00,20,10,4,12.5,0.0,7.9,252.0
2025-10-17 21:00:00+00:00,21,10,4,12.1,0.0,7.9,248.0
2025-10-17 22:00:00+00:00,22,10,4,11.6,0.0,7.9,213.0
2025-10-17 23:00:00+00:00,23,10,4,11.3,0.0,6.8,196.5
2025-10-18 00:00:00+00:00,0,10,5,11.1,0.0,6.7,196.0
2025-10-18 01:00:00+00:00,1,10,5,11.5,0.0,7.9,192.0
2025-10-18 02:00:00+00:00,2,10,5,11.4,0.0,7.9,179.0
2025-10-18 03:00:00+00:00,3,10,5,11.1,0.0,8.9,170.0
2025-10-18 04:00:00+00:00,4,10,5,11.1,0.0,8.8,177.0
2025-10-18 05:00:00+00:00,5,10,5,11.2,0.0,9.5,180.0
2025-10-18 06:00:00+00:00,6,10,5,11.3,0.0,8.5,180.5
2025-10-18 07:00:00+00:00,7,10,5,11.6,3.0,8.2,185.0
2025-10-18 08:00:00+00:00,8,10,5,12.1,39.0,8.9,182.5
2025-10-18 09:00:00+00:00,9,10,5,13.1,153.0,8.2,170.0
2025-10-18 10:00:00+00:00,10,10,5,14.0,243.0,9.7,163.0
2025-10-18 11:00:00+00:00,11,10,5,14.6,269.0,13.5,163.0
2025-10-18 12:00:00+00:00,12,10,5,14.6,207.0,13.3,159.0
2025-10-18 13:00:00+00:00,13,10,5,14.6,176.0,12.4,157.5
2025-10-18 14:00:00+00:00,14,10,5,14.4,128.0,10.3,152.5
2025-10-18 15:00:00+00:00,15,10,5,14.3,117.0,8.8,148.5
2025-10-18 16:00:00+00:00,16,10,5,13.9,65.0,7.8,151.5
2025-10-18 17:00:00+00:00,17,10,5,13.1,14.0,9.1,137.0
2025-10-18 18:00:00+00:00,18,10,5,12.4,0.0,9.2,131.0
2025-10-18 19:00:00+00:00,19,10,5,12.1,0.0,9.8,115.0
